,query,evalue
KCX70_00005,b3702,0.0
KCX70_00010,b3701,3.06e-145
KCX70_00015,b3700,2.04e-93
KCX70_00020,b3699,0.0
KCX70_00025,b0606,0.0
KCX70_00035,b0200,2.06e-24
KCX70_00040,b3559,0.0
KCX70_00045,b3560,1.19e-172
KCX70_00050,b3549,5.13e-66
KCX70_00130,b3471,3.67e-88
KCX70_00145,b3290,0.0
KCX70_00150,b3289,4.7599999999999996e-126
KCX70_00155,b3288,3.8300000000000006e-129
KCX70_00160,b3287,5.54e-65
KCX70_00170,b4473,1.2999999999999998e-74
KCX70_00175,b3282,4.34e-47
KCX70_00180,b4051,4.87e-133
KCX70_00185,b2436,9.46e-164
KCX70_00190,b3281,4.13e-88
KCX70_00205,b2134,5.91e-139
KCX70_00315,b0751,3.06e-13
KCX70_00335,b1614,2.05e-25
KCX70_00340,b0480,1.38e-24
KCX70_00355,b2989,2.3599999999999998e-142
KCX70_00360,b0419,1.63e-151
KCX70_00365,b3012,1.82e-101
KCX70_00375,b0228,2.07e-28
KCX70_00380,b1260,1.74e-45
KCX70_00385,b1261,1.9499999999999998e-152
KCX70_00400,b0759,2.48e-141
KCX70_00410,b2036,8.339999999999999e-91
KCX70_00440,b3160,2.25e-118
KCX70_00475,b2422,4.14e-122
KCX70_00480,b2423,6.37e-93
KCX70_00485,b2424,1.81e-80
KCX70_00490,b3917,3.6e-140
KCX70_00510,b3279,1.16e-82
KCX70_00515,b1790,9.83e-39
KCX70_00525,b3498,0.0
KCX70_00560,b0431,2.28e-120
KCX70_00570,b0430,1.27e-14
KCX70_00595,b0428,1.41e-48
KCX70_00605,b0197,2.37e-65
KCX70_00610,b0198,1.41e-51
KCX70_00615,b0199,2.63e-97
KCX70_00620,b3085,1.35e-66
KCX70_00625,b1859,7.25e-90
KCX70_00630,b1858,1.2600000000000001e-99
KCX70_00635,b4046,3.22e-25
KCX70_00640,b1857,1.1800000000000001e-59
KCX70_00655,b2795,0.0
KCX70_00670,b3863,0.0
KCX70_00705,b3028,4.18e-87
KCX70_00710,b1602,5.62e-162
KCX70_00720,b1603,1.4e-102
KCX70_00725,b3326,0.0
KCX70_00730,b3327,2.99e-97
KCX70_00735,b3328,1.13e-40
KCX70_00775,b3652,0.0
KCX70_00780,b3961,4.85e-75
KCX70_00790,b0608,1.02e-120
KCX70_00825,b2246,3.55e-69
KCX70_00830,b3830,2.05e-20
KCX70_01035,b0767,2.94e-34
KCX70_01060,b3553,2.04e-130
KCX70_01070,b1772,6.03e-30
KCX70_01080,b3753,1.8e-44
KCX70_01110,b1661,6.56e-57
KCX70_01200,b3590,5.68e-151
KCX70_01205,b3591,2.35e-145
KCX70_01220,b3813,0.0
KCX70_01230,b2081,0.0
KCX70_01305,b1524,1.94e-136
KCX70_01310,b0339,3.4299999999999996e-69
KCX70_01320,b3888,1.6e-12
KCX70_01330,b3428,0.0
KCX70_01335,b4232,6.81e-86
KCX70_01350,b4149,8.86e-29
KCX70_01365,b3887,6.820000000000001e-56
KCX70_01380,b3839,1.66e-108
KCX70_01385,b3838,3.54e-16
KCX70_01390,b3836,2.4e-20
KCX70_01400,b2026,4.4e-21
KCX70_01405,b3835,0.0
KCX70_01415,b3833,5.9e-129
KCX70_01430,b3931,0.0
KCX70_01435,b3932,6.58e-91
KCX70_01440,b3606,1.7499999999999999e-68
KCX70_01450,b3868,0.0
KCX70_01455,b3869,4.8e-101
KCX70_01470,b3870,0.0
KCX70_01475,b0423,2.46e-176
KCX70_01480,b3871,0.0
KCX70_01490,b3725,2.12e-125
KCX70_01495,b3726,3.5199999999999996e-111
KCX70_01500,b3727,1.57e-113
KCX70_01505,b3728,8.95e-122
KCX70_01540,b3524,9.45e-29
KCX70_01555,b2124,8.75e-51
KCX70_01610,b1409,5.8399999999999994e-52
KCX70_01625,b1129,7.09e-71
KCX70_01630,b1130,9.64e-81
KCX70_01670,b1041,3.39e-12
KCX70_01680,b1040,7.25e-18
KCX70_01700,b2913,0.0
KCX70_01710,b1180,7.3e-71
KCX70_01725,b2914,2.14e-94
KCX70_01730,b3772,1.21e-176
KCX70_01745,b2830,2.62e-77
KCX70_01750,b2829,0.0
KCX70_01765,b2828,1.62e-96
KCX70_01770,b2827,4.9400000000000004e-144
KCX70_01830,b0400,1.7100000000000001e-105
KCX70_01835,b0399,3.7499999999999996e-98
KCX70_01840,b4040,3.98e-96
KCX70_01845,b4039,1e-11
KCX70_01850,b2980,7.64e-120
KCX70_01855,b2979,0.0
KCX70_01860,b4468,1.4900000000000001e-161
KCX70_01865,b4467,0.0
KCX70_01870,b2977,6.31e-57
KCX70_01875,b2976,0.0
KCX70_01885,b2710,2.26e-15
KCX70_01890,b2711,1.92e-66
KCX70_01940,b2778,9.96e-24
KCX70_01975,b3113,4.05e-33
KCX70_01980,b3650,0.0
KCX70_01985,b3649,1.6e-21
KCX70_01990,b3648,2.17e-87
KCX70_01995,b3644,4.6799999999999996e-91
KCX70_02000,b3643,7.28e-113
KCX70_02015,b3642,4.12e-112
KCX70_02025,b3959,1.9400000000000002e-29
KCX70_02030,b2048,3.71e-60
KCX70_02035,b3640,1.4300000000000002e-79
KCX70_02040,b3639,1.79e-145
KCX70_02045,b3638,2.7099999999999998e-74
KCX70_02060,b1395,9.28e-93
KCX70_02080,b1046,1.21e-88
KCX70_02090,b0889,1.88e-63
KCX70_02095,b1189,0.0
KCX70_02100,b1809,2.7e-29
KCX70_02105,b1299,9.77e-47
KCX70_02135,b4239,2.9500000000000003e-110
KCX70_02150,b3589,2.2199999999999998e-82
KCX70_02160,b4018,4.24e-26
KCX70_02165,b3778,0.0
KCX70_02180,b3765,1.89e-175
KCX70_02185,b3042,6.16e-11
KCX70_02190,b0450,2.4299999999999997e-61
KCX70_02195,b0451,6.2399999999999996e-139
KCX70_02205,b4056,3.51e-58
KCX70_02215,b3812,1.52e-39
KCX70_02220,b3811,3.1e-98
KCX70_02225,b3810,1.78e-11
KCX70_02230,b3809,3.15e-116
KCX70_02235,b2838,1.8800000000000001e-47
KCX70_02245,b3807,1.12e-20
KCX70_02250,b0610,2.59e-32
KCX70_02255,b3806,1.05e-133
KCX70_02270,b3816,4.56e-65
KCX70_02290,b3960,8.15e-151
KCX70_02295,b2126,6.34e-26
KCX70_02300,b2381,5.9e-23
KCX70_02305,b3805,1.04e-141
KCX70_02310,b3804,6.53e-20
KCX70_02315,b3803,1.31e-22
KCX70_02320,b3802,3.19e-35
KCX70_02325,b1185,3.7e-12
KCX70_02330,b3995,3.37e-19
KCX70_02345,b3352,0.0
KCX70_02355,b2832,4.31e-82
KCX70_02360,b3824,4.4e-49
KCX70_02365,b0387,8.789999999999999e-34
KCX70_02370,b3820,4.22e-48
KCX70_02375,b3209,2.2700000000000002e-85
KCX70_02380,b0369,1.47e-74
KCX70_02385,b2501,1.42e-136
KCX70_02390,b2502,4.8999999999999996e-120
KCX70_02395,b3781,2.71e-56
KCX70_02400,b3783,0.0
KCX70_02405,b3843,0.0
KCX70_02410,b3844,8.04e-22
KCX70_02420,b1876,0.0
KCX70_02425,b3935,0.0
KCX70_02430,b3936,2.1900000000000001e-32
KCX70_02440,b2463,6.72e-168
KCX70_02445,b3396,0.0
KCX70_02470,b3391,3.0300000000000005e-70
KCX70_02475,b3390,5.51e-63
KCX70_02480,b3389,8.44e-141
KCX70_02490,b3212,0.0
KCX70_02495,b3213,0.0
KCX70_02500,b3997,0.0
