,query,evalue
Pput_0001,b3702,0.0
Pput_0002,b3701,3.6e-146
Pput_0003,b3700,3.05e-97
Pput_0004,b3699,0.0
Pput_0017,b0571,9.9e-105
Pput_0021,b0574,9.909999999999999e-82
Pput_0022,b0575,0.0
Pput_0023,b0573,4.82e-14
Pput_0040,b0752,1.75e-59
Pput_0047,b2257,9.23e-19
Pput_0048,b2351,4.5599999999999996e-62
Pput_0075,b0200,2.85e-31
Pput_0076,b3559,0.0
Pput_0077,b3560,6.1899999999999994e-176
Pput_0078,b3549,4.18e-68
Pput_0081,b3290,0.0
Pput_0082,b3289,6.72e-131
Pput_0083,b3288,3.92e-130
Pput_0084,b3287,9.01e-64
Pput_0085,b4473,4.07e-79
Pput_0086,b3282,2.31e-46
Pput_0088,b4051,1.7100000000000002e-144
Pput_0089,b2436,1.17e-153
Pput_0090,b3281,9.930000000000001e-85
Pput_0093,b3678,1.33e-35
Pput_0097,b1260,3.14e-49
Pput_0098,b1261,2.64e-154
Pput_0103,b3160,2.3000000000000003e-117
Pput_0104,b1482,4.33e-57
Pput_0110,b3279,6.81e-83
Pput_0111,b3498,0.0
Pput_0115,b0339,3.18e-81
Pput_0129,b0197,6.7e-63
Pput_0131,b0199,8.99e-109
Pput_0132,b1732,0.0
Pput_0134,b1859,1.25e-89
Pput_0135,b1858,5.34e-100
Pput_0136,b4046,8.76e-24
Pput_0137,b1857,1.1700000000000001e-65
Pput_0140,b3863,0.0
Pput_0141,b3865,3.5600000000000004e-66
Pput_0144,b3860,2.95e-22
Pput_0147,b0867,1.06e-58
Pput_0148,b0457,1.61e-74
Pput_0155,b4077,0.0
Pput_0163,b4020,0.0
Pput_0172,b2920,3.38e-150
Pput_0173,b1602,1.3500000000000002e-161
Pput_0175,b1603,1.21e-105
Pput_0178,b2371,4.67e-77
Pput_0179,b0150,1.41e-151
Pput_0184,b3252,5.73e-23
Pput_0206,b3960,3.7199999999999998e-149
Pput_0207,b2125,2.96e-20
Pput_0208,b3805,4.65e-139
Pput_0209,b3804,4.77e-21
Pput_0210,b3803,2.13e-23
Pput_0211,b3802,4.7e-33
Pput_0213,b3995,7.76e-18
Pput_0217,b3352,0.0
Pput_0219,b3824,6.77e-48
Pput_0228,b2661,0.0
Pput_0229,b2662,0.0
Pput_0234,b0198,2.36e-53
Pput_0240,b1917,5.51e-135
Pput_0241,b1918,1.81e-119
Pput_0242,b1920,5.189999999999999e-115
Pput_0244,b0314,0.0
Pput_0245,b0368,1.3100000000000002e-125
Pput_0246,b0367,6.66e-105
Pput_0247,b0366,1.37e-113
Pput_0248,b0365,2.3499999999999998e-126
Pput_0251,b0937,1.13e-61
Pput_0252,b0936,2.61e-91
Pput_0253,b0935,0.0
Pput_0254,b0934,3.26e-127
Pput_0255,b0933,1.4599999999999999e-115
Pput_0258,b2688,3.76e-135
Pput_0260,b3407,0.0
Pput_0261,b3405,3.38e-119
Pput_0262,b3404,4.42e-63
Pput_0263,b0852,1.36e-143
Pput_0265,b3400,5.91e-39
Pput_0266,b2174,9.87e-16
Pput_0267,b3401,8.54e-66
Pput_0268,b3403,3.05e-133
Pput_0271,b1501,0.0
Pput_0272,b3895,6.04e-55
Pput_0273,b2665,1.02e-51
Pput_0274,b3399,1.2700000000000001e-57
Pput_0275,b3397,1.5500000000000001e-58
Pput_0276,b4214,5.76e-65
Pput_0277,b3888,7.97e-14
Pput_0299,b0862,4.32e-60
