,query,evalue
FIU84_00005,b3702,0.0
FIU84_00010,b3701,7.57e-146
FIU84_00015,b3700,2.11e-90
FIU84_00020,b3699,0.0
FIU84_00030,b1490,2.43e-105
FIU84_00035,b3018,7.12e-11
FIU84_00040,b0200,1.05e-26
FIU84_00045,b3559,0.0
FIU84_00050,b3560,2.4399999999999996e-170
FIU84_00055,b3549,7.07e-67
FIU84_00085,b1918,4.39e-47
FIU84_00095,b3290,0.0
FIU84_00100,b3289,9.120000000000001e-129
FIU84_00105,b3288,6.309999999999999e-131
FIU84_00110,b3287,2.6899999999999998e-67
FIU84_00120,b4473,1.13e-75
FIU84_00125,b3282,6.23e-50
FIU84_00130,b4051,3.7099999999999996e-136
FIU84_00135,b2436,1.21e-164
FIU84_00140,b3281,5.23e-89
FIU84_00155,b2134,3.05e-136
FIU84_00180,b0197,1.76e-64
FIU84_00185,b0198,1.2699999999999999e-52
FIU84_00190,b0199,3.13e-101
FIU84_00195,b1732,0.0
FIU84_00200,b3085,3.32e-74
FIU84_00205,b1859,2.86e-88
FIU84_00210,b1858,2.55e-97
FIU84_00215,b4046,5.5e-28
FIU84_00220,b1857,5.560000000000001e-57
FIU84_00230,b1300,0.0
FIU84_00235,b1022,1.72e-30
FIU84_00315,b1297,3.24e-133
FIU84_00320,b1298,9.700000000000001e-64
FIU84_00335,b0854,1.17e-168
FIU84_00345,b0855,1.89e-159
FIU84_00350,b0856,6.7e-121
FIU84_00355,b0857,1.5000000000000002e-107
FIU84_00405,b2040,1.8599999999999999e-81
FIU84_00410,b2038,8.69e-71
FIU84_00415,b3789,6.14e-151
FIU84_00420,b3788,0.0
FIU84_00425,b1341,7.889999999999999e-34
FIU84_00430,b3485,1.56e-158
FIU84_00435,b3486,0.0
FIU84_00440,b3487,3.21e-127
FIU84_00580,b2349,5.33e-78
FIU84_00625,b4356,1.9300000000000001e-22
FIU84_00650,b3637,6.42e-45
FIU84_00655,b3636,7.28e-27
FIU84_00670,b2795,0.0
FIU84_00675,b1409,1.74e-56
FIU84_00685,b1408,4.8699999999999995e-42
FIU84_00700,b3863,0.0
FIU84_00710,b3442,3.23e-14
FIU84_00760,b1790,3.35e-36
FIU84_00765,b2410,1.4700000000000001e-117
FIU84_00770,b3028,2.8e-91
FIU84_00775,b1602,1.6e-160
FIU84_00785,b1603,4.82e-98
FIU84_00790,b3326,0.0
FIU84_00795,b3327,9.83e-96
FIU84_00800,b3328,1.46e-41
FIU84_00810,b3330,3.72e-11
FIU84_00840,b3652,0.0
FIU84_00845,b3961,1e-74
FIU84_00855,b0608,8.75e-120
FIU84_00885,b0767,8.02e-26
FIU84_00980,b3590,2.7200000000000003e-157
FIU84_00985,b3591,1.37e-148
FIU84_01000,b3893,4.75e-141
FIU84_01005,b3894,0.0
FIU84_01015,b0305,1.03e-20
FIU84_01040,b3813,0.0
FIU84_01045,b1285,6.44e-101
FIU84_01050,b2081,0.0
FIU84_01055,b1426,2.31e-20
FIU84_01125,b1524,2.72e-134
FIU84_01130,b0339,3.64e-69
FIU84_01140,b1767,1.0400000000000001e-66
FIU84_01145,b0007,3.83e-112
FIU84_01155,b4077,1.43e-78
FIU84_01160,b4139,2.96e-171
FIU84_01165,b4327,9.179999999999999e-61
FIU84_01185,b0523,9e-62
FIU84_01190,b0522,7.6e-65
FIU84_01210,b1380,2.43e-121
FIU84_01215,b2422,3.09e-120
FIU84_01220,b2423,1.8899999999999999e-93
FIU84_01225,b2424,2.46e-78
FIU84_01230,b3917,1.78e-142
FIU84_01300,b1482,1.25e-53
FIU84_01315,b0925,5.8099999999999995e-61
FIU84_01330,b3054,4.53e-33
FIU84_01340,b2987,1.34e-12
FIU84_01345,b3957,1.6400000000000002e-125
FIU84_01350,b2818,5.2800000000000005e-164
FIU84_01355,b2688,9.25e-132
FIU84_01360,b1396,2.93e-12
FIU84_01365,b3407,0.0
FIU84_01370,b3405,6.01e-125
FIU84_01375,b3404,3.45e-72
FIU84_01380,b0852,1.22e-142
FIU84_01390,b3400,5.68e-40
FIU84_01395,b2174,1.85e-19
FIU84_01400,b3401,9.550000000000001e-77
FIU84_01405,b3403,2.54e-131
FIU84_01450,b0830,2.12e-24
FIU84_01570,b3895,9.449999999999999e-52
FIU84_01580,b3399,3.6100000000000003e-59
FIU84_01585,b3397,9.82e-61
FIU84_01590,b4214,1.98e-58
FIU84_01595,b3888,9.09e-12
FIU84_01605,b3428,0.0
FIU84_01610,b4232,1.5e-88
FIU84_01625,b4149,2.52e-28
FIU84_01635,b0349,3.89e-11
FIU84_01640,b3887,1.76e-56
FIU84_01655,b3839,5.39e-110
FIU84_01675,b2026,5.929999999999999e-23
FIU84_01680,b3835,0.0
FIU84_01685,b3834,1.4e-13
FIU84_01690,b3833,3.43e-131
FIU84_01730,b3931,0.0
FIU84_01735,b3932,7.43e-92
FIU84_01740,b3606,1.8699999999999997e-68
FIU84_01750,b3868,0.0
FIU84_01755,b3869,5.71e-102
FIU84_01770,b3870,0.0
FIU84_01775,b0423,2.2299999999999998e-176
FIU84_01780,b3871,0.0
FIU84_01795,b3524,5.44e-32
FIU84_01830,b2124,5.9999999999999995e-53
FIU84_01890,b2482,1.1399999999999999e-40
FIU84_01905,b1129,8.2e-78
FIU84_01910,b1130,3.54e-79
FIU84_01960,b2913,0.0
FIU84_01970,b1180,1.2800000000000001e-73
FIU84_01980,b4333,3.21e-45
FIU84_01985,b2080,2.99e-30
FIU84_01990,b2914,5.65e-93
FIU84_01995,b3772,4.830000000000001e-179
FIU84_02010,b2830,1.33e-75
FIU84_02015,b2829,0.0
FIU84_02030,b2828,2.48e-94
FIU84_02035,b2827,7.35e-145
FIU84_02090,b0400,7.91e-101
FIU84_02095,b0399,1.3e-101
FIU84_02100,b4040,3.5e-98
FIU84_02105,b4039,3.76e-17
FIU84_02110,b2980,6.25e-123
FIU84_02115,b2979,0.0
FIU84_02120,b4468,4.64e-169
FIU84_02125,b4467,0.0
FIU84_02130,b2977,1.39e-59
FIU84_02135,b2976,0.0
FIU84_02145,b2710,1.05e-15
FIU84_02150,b2711,1.32e-66
FIU84_02195,b2778,2.6600000000000002e-21
FIU84_02225,b3113,3.19e-33
FIU84_02230,b3650,0.0
FIU84_02235,b3649,6.54e-22
FIU84_02240,b3648,4.16e-92
FIU84_02245,b3644,2.65e-85
FIU84_02250,b3643,6.62e-111
FIU84_02265,b3642,1.61e-108
FIU84_02285,b2048,4.81e-62
FIU84_02290,b3640,1.29e-79
FIU84_02295,b3639,9.39e-145
FIU84_02300,b3638,9.95e-75
FIU84_02315,b1395,2.53e-96
FIU84_02335,b1046,9.76e-87
FIU84_02345,b0889,4.4900000000000004e-64
FIU84_02350,b1189,0.0
FIU84_02355,b1809,1.06e-31
FIU84_02365,b1299,1.0099999999999999e-46
FIU84_02395,b4239,1.7100000000000001e-105
FIU84_02420,b4018,1.9e-27
FIU84_02425,b2899,4.769999999999999e-41
FIU84_02430,b3778,0.0
FIU84_02445,b3765,0.0
FIU84_02450,b3042,6.71e-11
FIU84_02455,b0450,2.4299999999999997e-61
FIU84_02460,b0451,2.8699999999999997e-140
FIU84_02470,b4056,8.379999999999999e-60
FIU84_02480,b3812,5.330000000000001e-32
FIU84_02485,b3811,1.21e-89
FIU84_02495,b3809,3.21e-117
FIU84_02500,b2838,3.4e-47
FIU84_02510,b3807,1.05e-21
FIU84_02515,b0610,4.7e-32
FIU84_02520,b3806,1.09e-135
FIU84_02550,b3960,1.07e-150
FIU84_02555,b2126,3.77e-26
FIU84_02560,b2381,2.9199999999999997e-23
FIU84_02565,b3805,5.49e-146
FIU84_02570,b3804,1.1000000000000001e-27
FIU84_02575,b3803,4.55e-19
FIU84_02580,b3802,3.8900000000000004e-36
FIU84_02585,b1185,4.14e-12
FIU84_02590,b3995,7.7e-20
FIU84_02605,b3352,0.0
FIU84_02615,b2832,4.77e-84
FIU84_02620,b3824,1.34e-49
FIU84_02625,b0387,1.1400000000000001e-33
FIU84_02635,b3820,9.73e-49
FIU84_02640,b3209,5.11e-83
FIU84_02645,b0369,2.56e-75
FIU84_02650,b2501,1.09e-132
FIU84_02655,b2502,2.51e-121
FIU84_02660,b3781,4.49e-56
FIU84_02665,b3783,0.0
FIU84_02670,b3843,0.0
FIU84_02675,b3844,3.24e-18
FIU84_02685,b1876,0.0
FIU84_02690,b3935,0.0
FIU84_02695,b3936,1.87e-33
FIU84_02705,b2463,8.6e-166
FIU84_02715,b3396,0.0
FIU84_02740,b3391,1.29e-71
FIU84_02745,b3390,8.33e-58
FIU84_02750,b3389,1.98e-134
FIU84_02760,b3212,0.0
FIU84_02765,b3213,0.0
FIU84_02770,b3997,0.0
FIU84_02775,b1596,3.02e-169
FIU84_02780,b1595,4.3100000000000005e-99
FIU84_02885,b2582,3.81e-43
FIU84_02950,b3082,2.9300000000000004e-21
FIU84_02995,b2106,1.41e-52
FIU84_03225,b3067,0.0
FIU84_03230,b3066,3.56e-168
FIU84_03235,b3065,2.2700000000000002e-36
FIU84_03240,b3064,3.44e-174
FIU84_03245,b3059,2.57e-44
FIU84_03250,b3058,1.05e-31
FIU84_03260,b3056,5.1e-112
FIU84_03265,b1188,0.0
FIU84_03270,b1784,1.09e-173
FIU84_03275,b1783,0.0
FIU84_03280,b3425,1.1800000000000001e-32
FIU84_03285,b0049,1.43e-87
FIU84_03290,b0050,4.91e-41
FIU84_03295,b0051,6.229999999999999e-90
FIU84_03300,b0052,3.97e-139
FIU84_03305,b0053,4.6599999999999996e-98
FIU84_03310,b0054,4.96e-96
FIU84_03325,b0055,4.630000000000001e-27
FIU84_03370,b2662,0.0
FIU84_03375,b3386,5.04e-123
FIU84_03380,b3385,1.91e-51
FIU84_03400,b3360,6.2e-98
FIU84_03405,b1263,7.970000000000001e-59
FIU84_03410,b1262,1.69e-44
FIU84_03415,b3357,7.76e-102
FIU84_03420,b3356,2.02e-49
FIU84_03430,b1103,7.32e-27
FIU84_03450,b3958,2.26e-64
FIU84_03455,b0156,4.19e-53
FIU84_03460,b1640,3.81e-113
FIU84_03465,b1856,1.03e-58
FIU84_03470,b1637,3.11e-41
FIU84_03500,b3973,3.11e-71
FIU84_03540,b3981,2.24e-26
FIU84_03545,b3982,4.08e-95
FIU84_03550,b3983,1.4e-75
FIU84_03555,b3984,4.25e-109
FIU84_03565,b3985,3.04e-76
FIU84_03570,b3986,2.4400000000000003e-37
FIU84_03580,b3987,0.0
FIU84_03585,b3988,0.0
FIU84_03590,b3342,2.89e-78
FIU84_03595,b3341,1.84e-76
FIU84_03600,b3340,0.0
FIU84_03605,b3980,0.0
FIU84_03610,b3321,3.01e-66
FIU84_03615,b3320,1.25e-113
FIU84_03620,b3319,9.890000000000001e-99
FIU84_03625,b3318,1.2500000000000002e-35
FIU84_03630,b3317,4.11e-160
FIU84_03635,b3316,1.57e-49
FIU84_03640,b3315,1.78e-51
FIU84_03645,b3314,1.0999999999999999e-119
FIU84_03650,b3313,1.15e-75
FIU84_03655,b3312,7.81e-23
FIU84_03660,b3311,4.03e-39
FIU84_03665,b3310,2.64e-75
FIU84_03670,b3309,8.77e-40
FIU84_03675,b3308,7.13e-88
FIU84_03680,b3307,1.07e-39
